,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
19420,8.51939e+17,https://www.airbnb.com/rooms/851938514281236956,20230300000000.0,01/04/2023,city scrape,Tienda Emperador,"La suite de Kampaoh. La Emperador aÃºna un diseÃ±o exclusivo y un ambiente cuidado al detalle. Reservada para aquellos que buscan la mÃ¡xima comodidad. Su capacidad de hasta 6 personas la hace ideal para familias o grupos de amigos.<br /><br />Su interior sorprende por su espacio, y enamora por su equipamiento. Los elementos interiores estÃ¡n distribuidos para ofrecer distintos ambientes. Cuenta con mobiliario para mantener ordenadas las pertenencias de todos, e incluye un frigo pequeÃ±o tipo mini-bar.<br /><br /><b>The space</b><br />En su merendero exterior se viven algunos de los mejores momentos de una estancia en Kampaoh. Un aperitivo tras un baÃ±o en la playa, una velada nocturna a la luz de sus guirnaldas...<br /><br />Kampaoh Costa Brava estÃ¡ dentro del Camping Playa Brava, en un entorno natural privilegiado que se ha ganado la denominaciÃ³n de Parque Nacional. No es para menos, en las inmediaciones de Pals encontramos playas vÃ­rgenes, dunas, humedales y campos de arroz, siempre con l",Sin registro,https://a0.muscache.com/pictures/miso/Hosting-842621019372254465/original/2c96794f-79f2-42d5-bc03-9259c5b19c55.jpeg,402693655,https://www.airbnb.com/users/show/402693655,Kampaoh,21/05/2021,Sin registro,Sin registro,within an hour,99%,100,f,https://a0.muscache.com/im/pictures/user/e28ca12b-a98d-41ec-968f-9d5118fb239d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e28ca12b-a98d-41ec-968f-9d5118fb239d.jpg?aki_policy=profile_x_medium,Sin registro,89.0,96.0,"['email', 'phone']",t,t,Sin registro,Pals,,42.0016,3.19446,Private room in tent,Private room,6,,1.0,1.0,3.0,"[""Dining table"", ""Portable fans"", ""Free parking on premises"", ""Mosquito net"", ""Hangers"", ""Outdoor dining area"", ""Shared pool - available seasonally"", ""Dishes and silverware"", ""Bed linens"", ""Outdoor furniture"", ""Essentials"", ""Portable heater"", ""Lock on bedroom door"", ""Beach access"", ""Mini fridge""]",1175.0,1,365,1.0,4.0,999.0,999.0,1.4,999.0,,t,0,19,47,99,01/04/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,KG-000106,t,16,0,16,0,0.5232000277238703
19423,8.51946e+17,https://www.airbnb.com/rooms/851946349995365422,20230300000000.0,01/04/2023,city scrape,Tienda Buka XL,"Este modelo de tienda pertenece a la serie Kampaoh UP de tiendas premium de Kampaoh. Su diseÃ±o triangular nos recuerda a nuestra niÃ±ez y el uso de materiales naturales nos proyectan hacia un nivel de confort de la mÃ¡xima calidad y una experiencia Kampaoh con un toque exclusivo.<br /><br />La tienda Buka permite alojar hasta 4 campistas en sus 2 camas de matrimonio. Al igual que todas nuestras tiendas, incluye un equipamiento #dejatedelÃ­os para disfrutar de tu estancia de la manera mÃ¡s cÃ³moda posible.<br /><br /><b>The space</b><br />Kampaoh Costa Brava estÃ¡ dentro del Camping Playa Brava, en un entorno natural privilegiado que se ha ganado la denominaciÃ³n de Parque Nacional. No es para menos, en las inmediaciones de Pals encontramos playas vÃ­rgenes, dunas, humedales y campos de arroz, siempre con la montaÃ±a de fondo.<br /><br />El camping tiene acceso directo a la misma Playa de Pals. MÃ¡s de 3 kms de arena dorada y aguas cristalinas rodeados de naturaleza. Una playa familiar y tranquil",Sin registro,https://a0.muscache.com/pictures/miso/Hosting-851946349995365422/original/a7eb5b30-60da-4fec-a9cd-c214778da7d4.jpeg,402693655,https://www.airbnb.com/users/show/402693655,Kampaoh,21/05/2021,Sin registro,Sin registro,within an hour,99%,100,f,https://a0.muscache.com/im/pictures/user/e28ca12b-a98d-41ec-968f-9d5118fb239d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e28ca12b-a98d-41ec-968f-9d5118fb239d.jpg?aki_policy=profile_x_medium,Sin registro,89.0,96.0,"['email', 'phone']",t,t,Sin registro,Pals,,42.00086,3.19447,Private room in tent,Private room,4,,1.0,1.0,2.0,"[""Portable fans"", ""Free parking on premises"", ""Hangers"", ""Outdoor dining area"", ""Shared pool - available seasonally"", ""Dishes and silverware"", ""Bed linens"", ""Outdoor furniture"", ""Portable heater"", ""Essentials"", ""Lock on bedroom door"", ""Beach access"", ""Mini fridge""]",1175.0,1,365,1.0,4.0,999.0,999.0,1.4,999.0,,t,0,19,49,121,01/04/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,KG-000106,t,16,0,16,0,0.5232000277238703
19426,8.51952e+17,https://www.airbnb.com/rooms/851952390075180134,20230300000000.0,01/04/2023,city scrape,Tienda Bell XL,"La hermana mayor de la Bell. Una tienda muy polivalente que se adapta a las necesidades de cada grupo.  Una opciÃ³n a tener en cuenta por familias con niÃ±os, pequeÃ±os grupos de amigos o por parejas que necesitan un extra de espacio.<br /><br />El interior de la Bell XL es muy espacioso. En sus 20m2 hay sitio para guardar el equipaje y para tener ordenada la ropa y pertenencias de todos. En la configuraciÃ³n de 2 camas encontrarÃ¡s mobiliario extra como bancos y mesas de mimbre o bambÃº.<br /><br /><b>The space</b><br />Fuera te espera un merendero tambiÃ©n XL, con sitio de sobra para comer todos juntos (la tienda incluye menaje), cocinar o pasar un gran rato en la mejor compaÃ±Ã­a.<br /><br />Kampaoh Platja dâAro se encuentra en el Camping Vall d'Or, un camping ubicado en primera lÃ­nea de playa, con salida directa a la Playa Gran dâAro, uno de los destinos mÃ¡s visitados y atractivos de la provincia de Girona. Su patrimonio, cultura, naturaleza y gastronomÃ­a lo hacen el lugar ideal para pasar ",Sin registro,https://a0.muscache.com/pictures/miso/Hosting-841897922108144380/original/372d83b1-e217-4e45-af2a-84b6f3df1f66.jpeg,402693655,https://www.airbnb.com/users/show/402693655,Kampaoh,21/05/2021,Sin registro,Sin registro,within an hour,99%,100,f,https://a0.muscache.com/im/pictures/user/e28ca12b-a98d-41ec-968f-9d5118fb239d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e28ca12b-a98d-41ec-968f-9d5118fb239d.jpg?aki_policy=profile_x_medium,Sin registro,89.0,96.0,"['email', 'phone']",t,t,Sin registro,Castell-Platja d'Aro,,41.80605,3.06291,Private room in tent,Private room,4,,1.0,1.0,2.0,"[""Portable fans"", ""Free parking on premises"", ""Mosquito net"", ""Hangers"", ""Outdoor dining area"", ""Dishes and silverware"", ""Bed linens"", ""Outdoor furniture"", ""Essentials"", ""Portable heater"", ""Lock on bedroom door"", ""Beach access""]",77.0,1,365,1.0,4.0,999.0,999.0,1.4,999.0,,t,29,59,89,181,01/04/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,KG000003,t,16,0,16,0,0.5232000277238703
19447,8.54011e+17,https://www.airbnb.com/rooms/854010835679372207,20230300000000.0,31/03/2023,city scrape,Bed & Breakfast,"Casa rodeada de prados y bosques a los pies de la ermita de Sant Roc en Sant MartÃ­ de LlÃ©mena.<br />HabitaciÃ³n doble y espaciosa con baÃ±o privado. Amplia sala de estar y numerosos rincones en el exterior dÃ³nde perderte con un buen libro o un cuaderno de dibujo.<br />Posibilidad de recibir prÃ¡cticas particulares de yoga, sesiones privadas de coaching y creatividad, durante tu estancia.<br />Es un espacio de retiro, silencioso y tranquilo.<br />Diversas rutas de senderismo que salen directamente de la casa.<br /><br /><b>License number</b><br />PG-001411",Sin registro,https://a0.muscache.com/pictures/miso/Hosting-854010835679372207/original/c788f33f-93fe-440c-b47f-ddcdb7457039.jpeg,3715391,https://www.airbnb.com/users/show/3715391,Alba,30/09/2012,"Sant MartÃ­ de LlÃ©mena, Spain","Somos Alba y Laura, desde hace tres aÃ±os dejamos la ciudad para vivir en la naturaleza. 
En nuestra casa hemos creado un espacio para compartir nuestros valores: respirar el ritmo de la madre tierra, conectar con nuestro cuerpo y cuidarnos.
AcompaÃ±amos a las personas que lo deseen con yoga, terapÃ­a Gestalt y tarot evolut (Phone number hidden by Airbnb) mos rodeadas de nuestros animales un perro y unos "" cuantos"" gatos. Gallinas que nos dan unos ricos huevos y un gallo.
Estaremos encantadas de recibirte.

",Sin registro,Sin registro,0,f,https://a0.muscache.com/im/pictures/user/bbac2675-f34f-4d00-ab77-2ea907fcd88b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bbac2675-f34f-4d00-ab77-2ea907fcd88b.jpg?aki_policy=profile_x_medium,Sin registro,2.0,2.0,"['email', 'phone']",t,t,Sin registro,Sant MartÃ­ de LlÃ©mena,,42.00871,2.66659,Private room in cottage,Private room,2,,1.0,1.0,2.0,"[""Air conditioning"", ""Free parking on premises"", ""Private living room"", ""Shampoo"", ""Body soap"", ""First aid kit"", ""Luggage dropoff allowed"", ""Hammock"", ""Hangers"", ""Room-darkening shades"", ""Bed linens"", ""Heating"", ""Washer"", ""Drying rack for clothing"", ""Clothing storage"", ""Books and reading material"", ""Hot water"", ""Sun loungers"", ""Breakfast"", ""Indoor fireplace"", ""Hair dryer"", ""Dedicated workspace"", ""Outdoor dining area"", ""Essentials"", ""Wifi"", ""Fire extinguisher""]",92.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,f,29,59,89,364,31/03/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,PG-001411,f,2,0,2,0,0.5232000277238703
19452,8.49782e+17,https://www.airbnb.com/rooms/849782437332245722,20230300000000.0,01/04/2023,city scrape,lake access,lake_access pool ac lock_on_bedroom_door laptop_friendly_workspace kitchen fireplace exercise_equipment fire_pit tv ski_in_ski_out smoke_detector pool_table jacuzzi carbon_monoxide_detector wireless_internet free_parking bbq_area washer piano first_aid_kit fire_extinguisher<br /><br /><b>License number</b><br />Exempt,Sin registro,https://a0.muscache.com/pictures/prohost-api/Hosting-849782437332245722/original/c73c5345-4b25-4744-951f-c089a93bf1a2.jpeg,505919764,https://www.airbnb.com/users/show/505919764,OkVillas,18/03/2023,Sin registro,Sin registro,Sin registro,Sin registro,0,f,https://a0.muscache.com/im/pictures/user/77dadee0-a40f-4401-821e-5f368276962e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/77dadee0-a40f-4401-821e-5f368276962e.jpg?aki_policy=profile_x_medium,Sin registro,26.0,29.0,"['email', 'phone']",t,f,Sin registro,Begur,,41.95663,3.22485,Private room in camper/rv,Private room,1,,1.0,1.0,6.0,"[""Ski-in/Ski-out"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Host greets you"", ""Lake access"", ""Pool table"", ""First aid kit"", ""Fire pit"", ""Pets allowed"", ""Smoke alarm"", ""Exercise equipment"", ""TV"", ""Piano"", ""Washer"", ""Lock on bedroom door"", ""Indoor fireplace"", ""Dedicated workspace"", ""Kitchen"", ""Pool"", ""BBQ grill"", ""Hot tub"", ""Wifi"", ""Fire extinguisher""]",11369.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,0,0,0,13,01/04/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,Exempt,t,2,0,2,0,0.5232000277238703
19455,8.49783e+17,https://www.airbnb.com/rooms/849783060426851269,20230300000000.0,01/04/2023,city scrape,lake access,lake_access pool ac lock_on_bedroom_door laptop_friendly_workspace kitchen fireplace exercise_equipment fire_pit tv ski_in_ski_out smoke_detector pool_table jacuzzi carbon_monoxide_detector wireless_internet free_parking bbq_area washer piano first_aid_kit fire_extinguisher<br /><br /><b>License number</b><br />Exempt,Sin registro,https://a0.muscache.com/pictures/prohost-api/Hosting-849783060426851269/original/6ffc95bb-f94c-4334-a45a-f62b0882ba05.jpeg,505919764,https://www.airbnb.com/users/show/505919764,OkVillas,18/03/2023,Sin registro,Sin registro,Sin registro,Sin registro,0,f,https://a0.muscache.com/im/pictures/user/77dadee0-a40f-4401-821e-5f368276962e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/77dadee0-a40f-4401-821e-5f368276962e.jpg?aki_policy=profile_x_medium,Sin registro,26.0,29.0,"['email', 'phone']",t,f,Sin registro,Lloret de Mar,,41.69958,2.84738,Private room in camper/rv,Private room,1,,1.0,1.0,6.0,"[""Ski-in/Ski-out"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Host greets you"", ""Lake access"", ""Pool table"", ""First aid kit"", ""Fire pit"", ""Pets allowed"", ""Smoke alarm"", ""Exercise equipment"", ""TV"", ""Piano"", ""Washer"", ""Lock on bedroom door"", ""Indoor fireplace"", ""Dedicated workspace"", ""Kitchen"", ""Pool"", ""BBQ grill"", ""Hot tub"", ""Wifi"", ""Fire extinguisher""]",11369.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,0,0,0,13,01/04/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,Exempt,t,2,0,2,0,0.5232000277238703
19465,8.54103e+17,https://www.airbnb.com/rooms/854103461328509053,20230300000000.0,01/04/2023,city scrape,CÃ©ntrica&confortable habitaciÃ³n.,"FantÃ¡stica localizaciÃ³n. A cinco minutos andando de la estaciÃ³n de tren, AVE,  Bus Central y centro histÃ³rico de la ciudad.<br /><br />Amplia habitaciÃ³n, soleada y confortable con cama de matrimonio con un colchÃ³n de mucha calidad y ropa de cama de algodÃ³n. <br />La habitaciÃ³n estÃ¡ decorada con fotos histÃ³ricas de la ciudad y tiene una zona de trabajo amplia y luminosa con mesa. Gran armario dentro de la habitaciÃ³n para ropa, trajes y maletas grandes.<br />BaÃ±o privado completo con amplia ducha, espejos y armarios.<br /><br /><b>Other things to note</b><br />No es lloga l'apartament sencer. Es lloga una habitaciÃ³ privada amb bany complert.<br /><br /><b>License number</b><br />Exempt","En pleno centro de la ciudad, barrio con comunicaciÃ³n de bus y tren central.<br />Barrio alegre, comercial, con mercados y tiendas. A cinco minutos andando del centro histÃ³rico, catedral, barrio judÃ­o y principales puentes y plazas de interÃ©s turÃ­stico.",https://a0.muscache.com/pictures/359dae01-a7ea-40d9-93bf-c4b85d4ff83b.jpg,506833284,https://www.airbnb.com/users/show/506833284,Flori,24/03/2023,Sin registro,Sin registro,Sin registro,Sin registro,100,f,https://a0.muscache.com/im/pictures/user/eac22112-4dbd-4538-a4cb-fc1207141507.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/eac22112-4dbd-4538-a4cb-fc1207141507.jpg?aki_policy=profile_x_medium,Sin registro,1.0,1.0,"['email', 'phone']",t,t,"Girona, Catalunya, Spain",Girona,,41.97728539,2.819052702,Private room in condo,Private room,2,,1.0,1.0,1.0,"[""Hair dryer"", ""Dedicated workspace"", ""Host greets you"", ""Lock on bedroom door"", ""Wifi"", ""Piano"", ""First aid kit""]",63.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,23,52,81,171,01/04/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,Exempt,f,1,0,1,0,0.5232000277238703
19467,8.50041e+17,https://www.airbnb.com/rooms/850040965563668557,20230300000000.0,01/04/2023,city scrape,Vivienda tranquila y acogedora,"Acogedora habitaciÃ³n en un barrio tranquilo y muy bien comunicado con el centro. Tan solo debes coger el bus y en 10- 15minutos directamente estÃ¡s en el centro de Gerona. El barrio tiene lo que necesites para comprar, divertirse o relajarte.<br /><br /><b>License number</b><br />HUTS-201920",Sin registro,https://a0.muscache.com/pictures/a456e0b5-40fb-4427-bbcc-f70e9bf717de.jpg,505978243,https://www.airbnb.com/users/show/505978243,Dani,18/03/2023,Sin registro,Sin registro,within an hour,100%,100,f,https://a0.muscache.com/im/pictures/user/c83a7ae0-875e-4ea7-a710-25f6bced7ee8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c83a7ae0-875e-4ea7-a710-25f6bced7ee8.jpg?aki_policy=profile_x_medium,Sin registro,1.0,1.0,['phone'],t,t,Sin registro,Salt,,41.97407247,2.78963685,Private room in rental unit,Private room,3,,1.0,1.0,1.0,"[""Dedicated workspace"", ""Mountain view"", ""Iron"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Shared patio or balcony"", ""Free parking on premises"", ""Pets allowed"", ""Coffee maker"", ""Dishes and silverware"", ""Security cameras on property"", ""Heating"", ""Refrigerator"", ""Children’s dinnerware"", ""Backyard"", ""Smoking allowed"", ""TV"", ""Host greets you""]",22.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,16,46,76,351,01/04/2023,2,2,2,23/03/2023,26/03/2023,4.5,5.0,4.0,4.5,5.0,3.0,5.0,HUTS-201920,t,1,0,1,0,2.0
19473,8.50093e+17,https://www.airbnb.com/rooms/850093078330832232,20230300000000.0,01/04/2023,city scrape,"ma ""petite"" chambre","chambre individuelle pleine de charme avec un lit confortable pour une personne.<br />cet hÃ©bergement est Ã©quipÃ© d'une salle de bains privÃ©e ( douche, lavabo et wc ).<br />il y a un bureau avec le wifi pour travailler en toute tranquilitÃ©.<br />il y a un accÃ¨s Ã  la terrasse ensoleillÃ©e pour vous relaxer.<br />la rÃ©sidence est moderne avec ascenseur.<br />des grands parkings publics gratuits sont Ã  proximitÃ©.<br /><br /><b>The space</b><br />il y a une piscine privÃ©e dans la rÃ©sidence, ouverte de juin Ã  septembre.<br />la situation est idÃ©ale car elle est au centre ville mais au calme ( vue sur cour ).<br />la plage principale est Ã  10 minutes Ã  pied.<br />les fameuses ""calas"" de platja d'aro n'attendent que vous.<br />la cÃ©lÃ¨bre avenue principale est seulement Ã  5 minutes Ã  pied, avec tous ses commerces et ses animations ( tous types de commerces, pharmacies, mÃ©decins,  restaurants, bars de jour comme de nuit, etc...)<br />le vendredi matin, vous pourrez profiter du grand marchÃ© de pla","centre ville mais au calme, chambre donnant sur cour.<br />10 minutes Ã  pied de la plage principale.<br />5 minutes Ã  pied de la cÃ©lÃ¨bre avenue principale trÃ¨s animÃ©e.<br />2 minutes des supermarchÃ©s.<br />parkings publics gratuits Ã  proximitÃ©.<br />commerces, restaurants, cafeterias au pied de la rÃ©sidence.",https://a0.muscache.com/pictures/fa448057-1eb9-4cec-974a-e8eb202cd454.jpg,460930679,https://www.airbnb.com/users/show/460930679,Jean Paul,25/05/2022,"Platja d'Aro, Spain","nous sommes un couple franco-espagnol qui adorons les voyages et nous serions heureux de vous accueillir dans notre belle ville de Platja d'Aro.
le symbole de Platja d'Aro est 365 car bien que station balnÃ©aire c'est une ville qui est animÃ©e durant les 365 jours de l'annÃ©e.",within a day,100%,100,f,https://a0.muscache.com/im/pictures/user/861fc42a-526a-450e-8e35-52f6bd25e0fa.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/861fc42a-526a-450e-8e35-52f6bd25e0fa.jpg?aki_policy=profile_x_medium,Sin registro,1.0,1.0,"['email', 'phone']",t,t,"Platja d'Aro, Catalunya, Spain",Castell-Platja d'Aro,,41.81677,3.0619,Private room in bed and breakfast,Private room,1,,1.0,1.0,1.0,"[""Stainless steel oven"", ""Refrigerator"", ""Shampoo"", ""Baking sheet"", ""Microwave"", ""Host greets you"", ""Body soap"", ""Coffee maker: espresso machine"", ""Elevator"", ""Hangers"", ""Dishes and silverware"", ""Bed linens"", ""Shower gel"", ""Toaster"", ""Cooking basics"", ""Public or shared beach access"", ""Outdoor furniture"", ""Private patio or balcony"", ""Induction stove"", ""Portable fans"", ""Coffee"", ""Drying rack for clothing"", ""Clothing storage"", ""Pocket wifi"", ""Cleaning products"", ""Free driveway parking on premises – 1 space"", ""Hot water"", ""Dedicated workspace"", ""Kitchen"", ""Freezer"", ""Wine glasses"", ""Dishwasher"", ""Dining table"", ""Extra pillows and blankets"", ""Single level home"", ""Outdoor dining area"", ""Hot water kettle"", ""Shared indoor pool - available seasonally, open specific hours"", ""Radiant heating"", ""Essentials"", ""Wifi""]",52.0,1,7,1.0,1.0,7.0,7.0,1.0,7.0,,t,27,57,87,267,01/04/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,Exempt,f,1,0,1,0,0.5232000277238703
19475,8.50136e+17,https://www.airbnb.com/rooms/850136408174511378,20230300000000.0,31/03/2023,city scrape,Habitaciones rurales en Colomers,"Dispone de 2 habitaciones rÃºsticas independientes con dos camas dobles, una de ellas suite y una amplia sala compartida.<br />Servicios en el pueblo:<br />-PanaderÃ­a<br />-Tienda de productos ecolÃ³gicos<br />-4 restaurantes<br />Actividades:<br />-Kayak por el Ter <br />-Salidas en globo<br />-Windsurf/Kitesurf/Paddlesurf<br />-Diving<br />-Paracaidismo<br />-Bicicletas (alquiler en la casa)<br />A 15 minutos de las playas de l'Escala, ruÃ¯nes d'Empuries, a 20 minutos de Girona y Figueres (Museo DalÃ­).<br />Pueblo tranquilo y familiar.<br />Se aceptan mascotas.<br /><br /><b>License number</b><br />Exempt",Sin registro,https://a0.muscache.com/pictures/miso/Hosting-850136408174511378/original/f00ef61a-5875-4066-b3b6-40a0d7c28921.jpeg,34678231,https://www.airbnb.com/users/show/34678231,NaÃ¯s,31/05/2015,Sin registro,Sin registro,within a few hours,100%,100,f,https://a0.muscache.com/im/pictures/user/3a301b08-2f4a-422c-b942-a5f9e75d51d3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3a301b08-2f4a-422c-b942-a5f9e75d51d3.jpg?aki_policy=profile_x_medium,Sin registro,1.0,1.0,['phone'],t,t,Sin registro,Colomers,,42.08582,2.98521,Private room in home,Private room,4,,1.0,2.0,2.0,"[""Dedicated workspace"", ""Pets allowed"", ""Wifi""]",90.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,,t,24,50,56,330,31/03/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,Exempt,f,1,0,1,0,0.5232000277238703
